target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_p_e_plus_p_f,experiment_minus_simulation
5.0,5.040504356924368,0.25,0.65,0.6814251738371563,-0.03142517383715626
5.0,5.040504356924368,0.255,0.644,0.6869100552068648,-0.04291005520686475
5.0,5.040504356924368,0.26,0.683,0.6924730953326304,-0.009473095332630299
5.0,5.040504356924368,0.265,0.66,0.6980377637658138,-0.038037763765813803
5.0,5.040504356924368,0.27,0.641,0.7036024321989973,-0.0626024321989973
5.0,5.040504356924368,0.275,0.65,0.7091671006321808,-0.05916710063218078
5.0,5.040504356924368,0.28,0.65,0.7134842300521046,-0.06348423005210457
5.0,5.040504356924368,0.285,0.636,0.717659593675067,-0.08165959367506703
5.0,5.040504356924368,0.29,0.647,0.7218349572980296,-0.07483495729802958
5.0,5.040504356924368,0.295,0.654,0.726010320920992,-0.07201032092099202
5.0,5.040504356924368,0.3,0.629,0.7283803536956603,-0.09938035369566034
5.0,5.040504356924368,0.305,0.638,0.7303441870294626,-0.09234418702946257
5.0,5.040504356924368,0.31,0.653,0.7323080203632647,-0.07930802036326468
5.0,5.040504356924368,0.315,0.66,0.7342718536970668,-0.07427185369706679
5.0,5.040504356924368,0.32,0.646,0.7346639018465977,-0.08866390184659767
5.0,5.040504356924368,0.325,0.64,0.7344883609018084,-0.09448836090180834
5.0,5.040504356924368,0.33,0.629,0.734312819957019,-0.10531281995701902
5.0,5.040504356924368,0.335,0.662,0.7341372790122297,-0.07213727901222966
5.0,5.040504356924368,0.34,0.643,0.7331030511616571,-0.09010305116165707
5.0,5.040504356924368,0.345,0.652,0.7316126458923872,-0.07961264589238715
5.0,5.040504356924368,0.35,0.658,0.7301222406231173,-0.07212224062311723
5.0,5.040504356924368,0.355,0.67,0.7286318353538473,-0.058631835353847306
5.0,5.040504356924368,0.36,0.644,0.7270514033810547,-0.08305140338105466
5.0,5.040504356924368,0.365,0.646,0.72540345138062,-0.07940345138062
5.0,5.040504356924368,0.37,0.653,0.7237554993801854,-0.07075549938018533
5.0,5.040504356924368,0.375,0.657,0.7221075473797507,-0.06510754737975066
5.0,5.040504356924368,0.38,0.642,0.7208810907728348,-0.07888109077283478
5.0,5.040504356924368,0.385,0.632,0.720093691867501,-0.08809369186750104
5.0,5.040504356924368,0.39,0.633,0.7193062929621673,-0.0863062929621673
5.0,5.040504356924368,0.395,0.664,0.7185188940568336,-0.05451889405683352
5.0,5.040504356924368,0.4,0.664,0.7183049944398663,-0.05430499443986625
5.0,5.040504356924368,0.405,0.649,0.7189226687910302,-0.06992266879103015
5.0,5.040504356924368,0.41,0.653,0.7195403431421941,-0.06654034314219404
5.0,5.040504356924368,0.415,0.66,0.7201580174933581,-0.06015801749335803
5.0,5.040504356924368,0.42,0.662,0.7212195935150257,-0.059219593515025704
5.0,5.040504356924368,0.425,0.66,0.7231967167321076,-0.06319671673210758
5.0,5.040504356924368,0.43,0.646,0.7251738399491895,-0.07917383994918947
5.0,5.040504356924368,0.435,0.66,0.7271509631662714,-0.06715096316627134
5.0,5.040504356924368,0.44,0.633,0.7293278214945296,-0.09632782149452956
5.0,5.040504356924368,0.445,0.69,0.7321205297489148,-0.04212052974891489
5.0,5.040504356924368,0.45,0.665,0.7349132380033001,-0.06991323800330007
5.0,5.040504356924368,0.455,0.67,0.7377059462576854,-0.06770594625768533
5.0,5.040504356924368,0.46,0.639,0.740501761524458,-0.101501761524458
5.0,5.040504356924368,0.465,0.704,0.7433135002297163,-0.03931350022971636
5.0,5.040504356924368,0.47,0.653,0.7461252389349745,-0.09312523893497449
5.0,5.040504356924368,0.475,0.672,0.7489369776402327,-0.07693697764023266
5.0,5.040504356924368,0.48,0.623,0.7516901928291279,-0.12869019282912786
5.0,5.040504356924368,0.485,0.662,0.7537850184589381,-0.09178501845893805
5.0,5.040504356924368,0.49,0.648,0.7558798440887484,-0.1078798440887484
5.0,5.040504356924368,0.495,0.658,0.7579746697185588,-0.09997466971855873
5.0,5.040504356924368,0.5,0.669,0.7600694953483691,-0.09106949534836906
10.0,9.954996104925625,-0.5,0.676,0.7048745696080414,-0.028874569608041356
10.0,9.954996104925625,-0.495,0.685,0.7028461185491081,-0.017846118549108003
10.0,9.954996104925625,-0.49,0.656,0.7008176674901747,-0.044817667490174684
10.0,9.954996104925625,-0.485,0.667,0.6987892164312414,-0.03178921643124133
10.0,9.954996104925625,-0.48,0.692,0.696760765372308,-0.004760765372308073
10.0,9.954996104925625,-0.475,0.675,0.6951564724717416,-0.02015647247174157
10.0,9.954996104925625,-0.47,0.669,0.6935898825185857,-0.024589882518585626
10.0,9.954996104925625,-0.465,0.675,0.6920232925654296,-0.01702329256542956
10.0,9.954996104925625,-0.46,0.683,0.6904567026122737,-0.007456702612273602
10.0,9.954996104925625,-0.455,0.686,0.6894153508461158,-0.0034153508461157722
10.0,9.954996104925625,-0.45,0.683,0.68847648457986,-0.0054764845798599415
10.0,9.954996104925625,-0.445,0.667,0.6875376183136042,-0.020537618313604122
10.0,9.954996104925625,-0.44,0.669,0.6865987520473484,-0.017598752047348398
10.0,9.954996104925625,-0.435,0.653,0.6861282610186001,-0.033128261018600114
10.0,9.954996104925625,-0.43,0.652,0.6858096754722868,-0.03380967547228675
10.0,9.954996104925625,-0.425,0.645,0.6854910899259735,-0.0404910899259735
10.0,9.954996104925625,-0.42,0.683,0.6851725043796602,-0.0021725043796601007
10.0,9.954996104925625,-0.415,0.676,0.6851381065568315,-0.009138106556831449
10.0,9.954996104925625,-0.41,0.666,0.685241496721147,-0.019241496721146945
10.0,9.954996104925625,-0.405,0.672,0.6853448868854625,-0.013344886885462426
10.0,9.954996104925625,-0.4,0.676,0.685448277049778,-0.009448277049777909
10.0,9.954996104925625,-0.395,0.649,0.6855871915572921,-0.036587191557292065
10.0,9.954996104925625,-0.39,0.647,0.6857506056118396,-0.03875060561183963
10.0,9.954996104925625,-0.385,0.674,0.6859140196663872,-0.011914019666387166
10.0,9.954996104925625,-0.38,0.671,0.6860774337209348,-0.01507743372093473
10.0,9.954996104925625,-0.375,0.674,0.6860417660444441,-0.012041766044444069
10.0,9.954996104925625,-0.37,0.679,0.6858149799061569,-0.0068149799061568705
10.0,9.954996104925625,-0.365,0.674,0.6855881937678696,-0.01158819376786957
10.0,9.954996104925625,-0.36,0.67,0.6853614076295823,-0.015361407629582269
10.0,9.954996104925625,-0.355,0.642,0.6847858118178203,-0.04278581181782026
10.0,9.954996104925625,-0.35,0.665,0.6837451364414253,-0.01874513644142528
10.0,9.954996104925625,-0.345,0.68,0.6827044610650302,-0.002704461065030195
10.0,9.954996104925625,-0.34,0.643,0.6816637856886353,-0.038663785688635266
10.0,9.954996104925625,-0.335,0.682,0.6802471169396448,0.0017528830603552592
10.0,9.954996104925625,-0.33,0.643,0.6781226959598863,-0.03512269595988626
10.0,9.954996104925625,-0.325,0.668,0.6759982749801278,-0.007998274980127729
10.0,9.954996104925625,-0.32,0.69,0.6738738540003693,0.016126145999630692
10.0,9.954996104925625,-0.315,0.668,0.671456831110893,-0.0034568311108930105
10.0,9.954996104925625,-0.31,0.655,0.6682295260098905,-0.013229526009890469
10.0,9.954996104925625,-0.305,0.651,0.6650022209088879,-0.014002220908887919
10.0,9.954996104925625,-0.3,0.653,0.6617749158078854,-0.008774915807885364
10.0,9.954996104925625,-0.295,0.641,0.6583917678849618,-0.017391767884961773
10.0,9.954996104925625,-0.29,0.642,0.6543159851979442,-0.01231598519794419
10.0,9.954996104925625,-0.285,0.639,0.6502402025109266,-0.011240202510926611
10.0,9.954996104925625,-0.28,0.653,0.6461644198239092,0.006835580176090872
10.0,9.954996104925625,-0.275,0.644,0.6420484484462985,0.0019515515537015249
10.0,9.954996104925625,-0.27,0.668,0.6375788165914676,0.030421183408532393
10.0,9.954996104925625,-0.265,0.674,0.6331091847366369,0.040890815263363134
10.0,9.954996104925625,-0.26,0.66,0.6286395528818061,0.03136044711819397
10.0,9.954996104925625,-0.255,0.67,0.6241720815859244,0.04582791841407563
10.0,9.954996104925625,-0.25,0.666,0.6198083171195979,0.046191682880402096
10.0,9.954996104925625,-0.245,0.636,0.6154445526532716,0.020555447346728428
10.0,9.954996104925625,-0.24,0.651,0.6110807881869452,0.0399192118130548
10.0,9.954996104925625,-0.235,0.624,0.6067170237206189,0.017282976279381135
10.0,9.954996104925625,-0.23,0.652,0.6027857169980455,0.04921428300195452
10.0,9.954996104925625,-0.225,0.662,0.5988826140413691,0.06311738595863092
10.0,9.954996104925625,-0.22,0.638,0.5949795110846927,0.0430204889153073
10.0,9.954996104925625,-0.215,0.653,0.5910764081280162,0.06192359187198382
10.0,9.954996104925625,-0.21,0.643,0.5876069032959512,0.055393096704048794
10.0,9.954996104925625,-0.205,0.647,0.5842096648179881,0.06279033518201194
10.0,9.954996104925625,-0.2,0.617,0.5808124263400251,0.036187573659974936
10.0,9.954996104925625,-0.195,0.689,0.5774151878620619,0.11158481213793803
10.0,9.954996104925625,-0.19,0.645,0.5741392522765723,0.07086074772342776
10.0,9.954996104925625,-0.185,0.633,0.5708984306862723,0.06210156931372768
10.0,9.954996104925625,-0.18,0.662,0.5676576090959723,0.09434239090402774
10.0,9.954996104925625,-0.175,0.631,0.5644167875056724,0.06658321249432764
10.0,9.954996104925625,-0.17,0.649,0.5607925737985014,0.08820742620149857
10.0,9.954996104925625,-0.165,0.647,0.5569992165103581,0.09000078348964191
10.0,9.954996104925625,-0.16,0.608,0.5532058592222148,0.054794140777785216
10.0,9.954996104925625,-0.155,0.639,0.5494125019340714,0.08958749806592858
10.0,9.954996104925625,-0.15,0.6,0.5447366926187079,0.05526330738129204
10.0,9.954996104925625,-0.145,0.642,0.5395019970194384,0.10249800298056166
10.0,9.954996104925625,-0.14,0.604,0.5342673014201688,0.06973269857983122
10.0,9.954996104925625,-0.135,0.6,0.5290326058208992,0.0709673941791008
10.0,9.954996104925625,-0.13,0.639,0.522634611941553,0.11636538805844698
10.0,9.954996104925625,-0.125,0.601,0.5152075465067547,0.08579245349324527
10.0,9.954996104925625,-0.12,0.606,0.5077804810719564,0.09821951892804359
10.0,9.954996104925625,-0.115,0.616,0.5003534156371581,0.11564658436284192
10.0,9.954996104925625,-0.11,0.618,0.4918414517644158,0.1261585482355842
10.0,9.954996104925625,-0.105,0.607,0.4819980216269243,0.1250019783730757
10.0,9.954996104925625,-0.1,0.62,0.4721545914894328,0.1478454085105672
10.0,9.954996104925625,-0.095,0.594,0.4623111613519412,0.13168883864805875
10.0,9.954996104925625,-0.09,0.623,0.4518087400654354,0.17119125993456458
10.0,9.954996104925625,-0.085,0.607,0.44017138957784957,0.16682861042215041
10.0,9.954996104925625,-0.08,0.577,0.42853403909026366,0.1484659609097363
10.0,9.954996104925625,-0.075,0.576,0.4168966886026778,0.15910331139732214
10.0,9.954996104925625,-0.07,0.566,0.40518654123828707,0.16081345876171288
10.0,9.954996104925625,-0.065,0.573,0.393294401681884,0.17970559831811594
10.0,9.954996104925625,-0.06,0.583,0.381402262125481,0.20159773787451896
10.0,9.954996104925625,-0.055,0.567,0.369510122569078,0.19748987743092195
10.0,9.954996104925625,-0.05,0.566,0.35800606493310033,0.20799393506689962
10.0,9.954996104925625,-0.045,0.506,0.3480155267867815,0.1579844732132185
10.0,9.954996104925625,-0.04,0.519,0.33802498864046265,0.18097501135953736
10.0,9.954996104925625,-0.035,0.497,0.32803445049414376,0.16896554950585624
10.0,9.954996104925625,-0.03,0.479,0.3185394987971056,0.1604605012028944
10.0,9.954996104925625,-0.025,0.5,0.3125962499865786,0.1874037500134214
10.0,9.954996104925625,-0.02,0.466,0.30665300117605165,0.15934699882394837
10.0,9.954996104925625,-0.015,0.435,0.30070975236552466,0.13429024763447533
10.0,9.954996104925625,-0.01,0.441,0.294989129143326,0.14601087085667402
10.0,9.954996104925625,-0.005,0.473,0.2945002072468412,0.1784997927531588
10.0,9.954996104925625,0.0,0.443,0.29401128535035637,0.14898871464964364
10.0,9.954996104925625,0.005,0.438,0.29352236345387156,0.14447763654612844
10.0,9.954996104925625,0.01,0.421,0.29303344155738675,0.12796655844261323
10.0,9.954996104925625,0.015,0.435,0.2979301297032762,0.1370698702967238
10.0,9.954996104925625,0.02,0.464,0.30305599274458583,0.1609440072554142
10.0,9.954996104925625,0.025,0.478,0.3081818557858955,0.16981814421410446
10.0,9.954996104925625,0.03,0.439,0.31330771882720515,0.12569228117279485
10.0,9.954996104925625,0.035,0.428,0.32236421974500745,0.10563578025499254
10.0,9.954996104925625,0.04,0.486,0.33196918176185514,0.15403081823814485
10.0,9.954996104925625,0.045,0.481,0.3415741437787028,0.13942585622129716
10.0,9.954996104925625,0.05,0.487,0.35117910579555056,0.13582089420444943
10.0,9.954996104925625,0.055,0.533,0.3627534011689956,0.1702465988310044
10.0,9.954996104925625,0.06,0.54,0.3748326538133631,0.16516734618663692
10.0,9.954996104925625,0.065,0.536,0.3869119064577306,0.14908809354226943
10.0,9.954996104925625,0.07,0.553,0.3989911591020981,0.15400884089790196
10.0,9.954996104925625,0.075,0.56,0.41128034770007543,0.14871965229992462
10.0,9.954996104925625,0.08,0.577,0.4236535106794968,0.15334648932050315
10.0,9.954996104925625,0.085,0.579,0.4360266736589182,0.14297332634108179
10.0,9.954996104925625,0.09,0.609,0.44839983663833954,0.16060016336166044
10.0,9.954996104925625,0.095,0.591,0.45987834877341227,0.1311216512265877
10.0,9.954996104925625,0.1,0.65,0.4708373862246697,0.17916261377533033
10.0,9.954996104925625,0.105,0.612,0.48179642367592707,0.13020357632407292
10.0,9.954996104925625,0.11,0.641,0.49275546112718455,0.14824453887281547
10.0,9.954996104925625,0.115,0.653,0.5024522694110167,0.1505477305889833
10.0,9.954996104925625,0.12,0.666,0.5111205946695395,0.15487940533046052
10.0,9.954996104925625,0.125,0.632,0.5197889199280623,0.1122110800719377
10.0,9.954996104925625,0.13,0.639,0.5284572451865851,0.11054275481341491
10.0,9.954996104925625,0.135,0.65,0.5360298580830289,0.11397014191697108
10.0,9.954996104925625,0.14,0.643,0.5423638396136446,0.10063616038635537
10.0,9.954996104925625,0.145,0.65,0.5486978211442602,0.10130217885573978
10.0,9.954996104925625,0.15,0.665,0.555031802674876,0.10996819732512408
10.0,9.954996104925625,0.155,0.635,0.5606655992647991,0.07433440073520092
10.0,9.954996104925625,0.16,0.651,0.5651938406852081,0.08580615931479196
10.0,9.954996104925625,0.165,0.623,0.5697220821056169,0.053277917894383076
10.0,9.954996104925625,0.17,0.638,0.5742503235260258,0.06374967647397423
10.0,9.954996104925625,0.175,0.619,0.5784542818947559,0.0405457181052441
10.0,9.954996104925625,0.18,0.657,0.5819231986796808,0.07507680132031924
10.0,9.954996104925625,0.185,0.644,0.5853921154646056,0.05860788453539445
10.0,9.954996104925625,0.19,0.634,0.5888610322495305,0.04513896775046955
10.0,9.954996104925625,0.195,0.627,0.5922407200833961,0.03475927991660388
10.0,9.954996104925625,0.2,0.638,0.5953121624499661,0.042687837550033914
10.0,9.954996104925625,0.205,0.642,0.598383604816536,0.04361639518346405
10.0,9.954996104925625,0.21,0.652,0.601455047183106,0.05054495281689397
10.0,9.954996104925625,0.215,0.641,0.6045272116723904,0.036472788327609584
10.0,9.954996104925625,0.22,0.63,0.6076037088979617,0.022396291102038335
10.0,9.954996104925625,0.225,0.625,0.6106802061235329,0.01431979387646709
10.0,9.954996104925625,0.23,0.652,0.6137567033491043,0.038243296650895764
10.0,9.954996104925625,0.235,0.678,0.6168399552662688,0.06116004473373127
10.0,9.954996104925625,0.24,0.671,0.6200267791211972,0.05097322087880285
10.0,9.954996104925625,0.245,0.667,0.6232136029761257,0.043786397023874324
10.0,9.954996104925625,0.25,0.689,0.6264004268310542,0.06259957316894571
10.0,9.954996104925625,0.255,0.67,0.6295872506859828,0.04041274931401728
10.0,9.954996104925625,0.26,0.663,0.6327603469625334,0.030239653037466674
10.0,9.954996104925625,0.265,0.677,0.6359331572478678,0.04106684275213224
10.0,9.954996104925625,0.27,0.672,0.6391059675332023,0.032894032466797785
10.0,9.954996104925625,0.275,0.662,0.6422787778185367,0.019721222181463327
10.0,9.954996104925625,0.28,0.666,0.6452327724377923,0.020767227562207724
10.0,9.954996104925625,0.285,0.64,0.6481619016404482,-0.008161901640448166
10.0,9.954996104925625,0.29,0.682,0.6510910308431039,0.030908969156896116
10.0,9.954996104925625,0.295,0.675,0.6540201600457598,0.020979839954240243
10.0,9.954996104925625,0.3,0.635,0.6565819183015659,-0.02158191830156586
10.0,9.954996104925625,0.305,0.676,0.6590610180943307,0.016938981905669337
10.0,9.954996104925625,0.31,0.664,0.6615401178870957,0.002459882112904377
10.0,9.954996104925625,0.315,0.676,0.6640192176798605,0.01198078232013955
10.0,9.954996104925625,0.32,0.661,0.6660989660094421,-0.005098966009442041
10.0,9.954996104925625,0.325,0.641,0.6680345040884297,-0.027034504088429667
10.0,9.954996104925625,0.33,0.659,0.6699700421674173,-0.01097004216741726
10.0,9.954996104925625,0.335,0.66,0.671905580246405,-0.011905580246404979
10.0,9.954996104925625,0.34,0.67,0.6735166126760418,-0.0035166126760417526
10.0,9.954996104925625,0.345,0.674,0.674955251479461,-0.0009552514794609612
10.0,9.954996104925625,0.35,0.677,0.6763938902828803,0.0006061097171197183
10.0,9.954996104925625,0.355,0.692,0.6778325290862995,0.014167470913700408
10.0,9.954996104925625,0.36,0.656,0.6790760807644497,-0.02307608076444967
10.0,9.954996104925625,0.365,0.673,0.6801733170986479,-0.00717331709864788
10.0,9.954996104925625,0.37,0.672,0.6812705534328463,-0.009270553432846218
10.0,9.954996104925625,0.375,0.668,0.6823677897670445,-0.014367789767044448
10.0,9.954996104925625,0.38,0.688,0.6833951155243994,0.00460488447560059
10.0,9.954996104925625,0.385,0.645,0.6843496177642088,-0.039349617764208755
10.0,9.954996104925625,0.39,0.679,0.6853041200040182,-0.006304120004018143
10.0,9.954996104925625,0.395,0.659,0.6862586222438277,-0.02725862224382769
10.0,9.954996104925625,0.4,0.685,0.6872256866243001,-0.002225686624300005
10.0,9.954996104925625,0.405,0.679,0.6882109661087338,-0.009210966108733731
10.0,9.954996104925625,0.41,0.653,0.6891962455931674,-0.036196245593167364
10.0,9.954996104925625,0.415,0.659,0.6901815250776011,-0.03118152507760108
10.0,9.954996104925625,0.42,0.662,0.6912101900589189,-0.029210190058918895
10.0,9.954996104925625,0.425,0.661,0.6923283376275604,-0.031328337627560376
10.0,9.954996104925625,0.43,0.644,0.6934464851962018,-0.04944648519620176
10.0,9.954996104925625,0.435,0.648,0.6945646327648433,-0.04656463276484324
10.0,9.954996104925625,0.44,0.684,0.69571945627554,-0.011719456275539941
10.0,9.954996104925625,0.445,0.673,0.6969873639409071,-0.023987363940907058
10.0,9.954996104925625,0.45,0.674,0.6982552716062743,-0.024255271606274276
10.0,9.954996104925625,0.455,0.677,0.6995231792716414,-0.02252317927164138
10.0,9.954996104925625,0.46,0.69,0.7008068842271119,-0.010806884227111957
10.0,9.954996104925625,0.465,0.671,0.7021715502943622,-0.031171550294362138
10.0,9.954996104925625,0.47,0.71,0.7035362163616123,0.006463783638387621
10.0,9.954996104925625,0.475,0.663,0.7049008824288626,-0.041900882428862585
10.0,9.954996104925625,0.48,0.654,0.706266058162478,-0.05226605816247798
10.0,9.954996104925625,0.485,0.676,0.7076369676427023,-0.031636967642702296
10.0,9.954996104925625,0.49,0.701,0.7090078771229266,-0.00800787712292661
10.0,9.954996104925625,0.495,0.675,0.7103787866031509,-0.03537878660315086
10.0,9.954996104925625,0.5,0.681,0.7117496960833751,-0.030749696083375078
15.0,14.99550046184999,-0.5,0.637,0.6633355587500888,-0.02633555875008875
15.0,14.99550046184999,-0.495,0.661,0.6604732663878471,0.0005267336121529409
15.0,14.99550046184999,-0.49,0.634,0.6576109740256055,-0.023610974025605524
15.0,14.99550046184999,-0.485,0.666,0.6547486816633639,0.011251318336636174
15.0,14.99550046184999,-0.48,0.642,0.6518863893011223,-0.00988638930112229
15.0,14.99550046184999,-0.475,0.648,0.6493698801554099,-0.0013698801554098416
15.0,14.99550046184999,-0.47,0.656,0.6468841072956111,0.00911589270438895
15.0,14.99550046184999,-0.465,0.649,0.6443983344358124,0.004601665564187618
15.0,14.99550046184999,-0.46,0.648,0.6419125615760137,0.006087438423986291
15.0,14.99550046184999,-0.455,0.699,0.6399408496694683,0.05905915033053166
15.0,14.99550046184999,-0.45,0.682,0.6380694423391673,0.04393055766083276
15.0,14.99550046184999,-0.445,0.638,0.6361980350088664,0.0018019649911336089
15.0,14.99550046184999,-0.44,0.647,0.6343266276785655,0.012673372321434506
15.0,14.99550046184999,-0.435,0.664,0.6329758335319413,0.031024166468058723
15.0,14.99550046184999,-0.43,0.643,0.6317938869043475,0.011206113095652559
15.0,14.99550046184999,-0.425,0.64,0.6306119402767536,0.009388059723246411
15.0,14.99550046184999,-0.42,0.673,0.6294299936491596,0.04357000635084041
15.0,14.99550046184999,-0.415,0.64,0.6286474823165846,0.011352517683415386
15.0,14.99550046184999,-0.41,0.623,0.6280586365815946,-0.0050586365815945555
15.0,14.99550046184999,-0.405,0.656,0.6274697908466045,0.028530209153395547
15.0,14.99550046184999,-0.4,0.652,0.6268809451116144,0.025119054888385617
15.0,14.99550046184999,-0.395,0.664,0.6264997696932628,0.037500230306737214
15.0,14.99550046184999,-0.39,0.646,0.6262618151829379,0.019738184817062132
15.0,14.99550046184999,-0.385,0.663,0.626023860672613,0.03697613932738708
15.0,14.99550046184999,-0.38,0.652,0.6257859061622879,0.026214093837712116
15.0,14.99550046184999,-0.375,0.642,0.6255558583944123,0.016444141605587714
15.0,14.99550046184999,-0.37,0.656,0.6253334010992879,0.030666598900712105
15.0,14.99550046184999,-0.365,0.637,0.6251109438041637,0.011889056195836356
15.0,14.99550046184999,-0.36,0.65,0.6248884865090394,0.025111513490960635
15.0,14.99550046184999,-0.355,0.637,0.6245187780332568,0.012481221966743172
15.0,14.99550046184999,-0.35,0.643,0.6239527346499298,0.019047265350070175
15.0,14.99550046184999,-0.345,0.627,0.6233866912666028,0.003613308733397158
15.0,14.99550046184999,-0.34,0.614,0.622820647883276,-0.008820647883275967
15.0,14.99550046184999,-0.335,0.613,0.6220276848882688,-0.009027684888268772
15.0,14.99550046184999,-0.33,0.643,0.620807579094805,0.02219242090519502
15.0,14.99550046184999,-0.325,0.642,0.6195874733013411,0.022412526698658897
15.0,14.99550046184999,-0.32,0.645,0.6183673675078772,0.026632632492122776
15.0,14.99550046184999,-0.315,0.655,0.6169196289745441,0.03808037102545592
15.0,14.99550046184999,-0.31,0.627,0.6148415228538809,0.012158477146119062
15.0,14.99550046184999,-0.305,0.64,0.6127634167332177,0.027236583266782355
15.0,14.99550046184999,-0.3,0.653,0.6106853106125545,0.04231468938744554
15.0,14.99550046184999,-0.295,0.64,0.608436784573368,0.031563215426631985
15.0,14.99550046184999,-0.29,0.642,0.6054308366740788,0.036569163325921195
15.0,14.99550046184999,-0.285,0.636,0.6024248887747895,0.03357511122521051
15.0,14.99550046184999,-0.28,0.631,0.5994189408755003,0.03158105912449971
15.0,14.99550046184999,-0.275,0.654,0.5963237466122329,0.05767625338776716
15.0,14.99550046184999,-0.27,0.63,0.592443184345958,0.03755681565404201
15.0,14.99550046184999,-0.265,0.663,0.5885626220796831,0.0744373779203169
15.0,14.99550046184999,-0.26,0.643,0.5846820598134083,0.058317940186591755
15.0,14.99550046184999,-0.255,0.604,0.5807863274495164,0.023213672550483566
15.0,14.99550046184999,-0.25,0.633,0.5761624304000096,0.05683756959999042
15.0,14.99550046184999,-0.245,0.615,0.5715385333505028,0.04346146664949724
15.0,14.99550046184999,-0.24,0.621,0.566914636300996,0.05408536369900396
15.0,14.99550046184999,-0.235,0.63,0.5622907392514892,0.0677092607485108
15.0,14.99550046184999,-0.23,0.627,0.5571075487646616,0.06989245123533838
15.0,14.99550046184999,-0.225,0.63,0.5518878826188783,0.07811211738112167
15.0,14.99550046184999,-0.22,0.624,0.546668216473095,0.07733178352690495
15.0,14.99550046184999,-0.215,0.609,0.5414485503273118,0.06755144967268822
15.0,14.99550046184999,-0.21,0.614,0.5358120161350127,0.07818798386498726
15.0,14.99550046184999,-0.205,0.581,0.530106003934961,0.05089399606503897
15.0,14.99550046184999,-0.2,0.622,0.5243999917349093,0.09760000826509074
15.0,14.99550046184999,-0.195,0.602,0.5186939795348575,0.08330602046514246
15.0,14.99550046184999,-0.19,0.612,0.5126468128099714,0.09935318719002861
15.0,14.99550046184999,-0.185,0.595,0.5065008908278963,0.08849910917210368
15.0,14.99550046184999,-0.18,0.609,0.5003549688458211,0.1086450311541789
15.0,14.99550046184999,-0.175,0.615,0.49420904686374606,0.12079095313625393
15.0,14.99550046184999,-0.17,0.58,0.4877583745132996,0.09224162548670034
15.0,14.99550046184999,-0.165,0.627,0.4811732534709247,0.1458267465290753
15.0,14.99550046184999,-0.16,0.621,0.47458813242854975,0.14641186757145025
15.0,14.99550046184999,-0.155,0.628,0.4680030113861748,0.15999698861382522
15.0,14.99550046184999,-0.15,0.614,0.461156586499111,0.15284341350088898
15.0,14.99550046184999,-0.145,0.629,0.4541446691770777,0.17485533082292232
15.0,14.99550046184999,-0.14,0.604,0.44713275185504436,0.15686724814495562
15.0,14.99550046184999,-0.135,0.648,0.440120834533011,0.20787916546698904
15.0,14.99550046184999,-0.13,0.587,0.43293779489284306,0.1540622051071569
15.0,14.99550046184999,-0.125,0.593,0.4256033778174022,0.16739662218259777
15.0,14.99550046184999,-0.12,0.612,0.41826896074196135,0.19373103925803864
15.0,14.99550046184999,-0.115,0.622,0.41093454366652055,0.21106545633347945
15.0,14.99550046184999,-0.11,0.605,0.4035763160471185,0.20142368395288146
15.0,14.99550046184999,-0.105,0.576,0.3961888663964915,0.17981113360350848
15.0,14.99550046184999,-0.1,0.578,0.38880141674586444,0.18919858325413552
15.0,14.99550046184999,-0.095,0.568,0.3814139670952374,0.18658603290476256
15.0,14.99550046184999,-0.09,0.564,0.37417849023225175,0.1898215097677482
15.0,14.99550046184999,-0.085,0.561,0.36720474428131505,0.193795255718685
15.0,14.99550046184999,-0.08,0.525,0.3602309983303783,0.16476900166962172
15.0,14.99550046184999,-0.075,0.521,0.3532572523794416,0.1677427476205584
15.0,14.99550046184999,-0.07,0.516,0.3465812614740544,0.16941873852594563
15.0,14.99550046184999,-0.065,0.507,0.3406496581825407,0.16635034181745928
15.0,14.99550046184999,-0.06,0.472,0.334718054891027,0.13728194510897296
15.0,14.99550046184999,-0.055,0.514,0.32878645159951336,0.18521354840048665
15.0,14.99550046184999,-0.05,0.48,0.32320665563388445,0.15679334436611553
15.0,14.99550046184999,-0.045,0.464,0.31899890823920596,0.14500109176079407
15.0,14.99550046184999,-0.04,0.473,0.31479116084452746,0.1582088391554725
15.0,14.99550046184999,-0.035,0.448,0.3105834134498489,0.1374165865501511
15.0,14.99550046184999,-0.03,0.434,0.30665749794231106,0.12734250205768893
15.0,14.99550046184999,-0.025,0.438,0.30475137762594773,0.13324862237405227
15.0,14.99550046184999,-0.02,0.433,0.3028452573095844,0.1301547426904156
15.0,14.99550046184999,-0.015,0.413,0.30093913699322106,0.11206086300677892
15.0,14.99550046184999,-0.01,0.433,0.29913989493621895,0.13386010506378104
15.0,14.99550046184999,-0.005,0.454,0.29985229197420654,0.15414770802579347
15.0,14.99550046184999,0.0,0.438,0.3005646890121941,0.13743531098780593
15.0,14.99550046184999,0.005,0.492,0.3012770860501816,0.19072291394981838
15.0,14.99550046184999,0.01,0.463,0.3019894830881692,0.16101051691183083
15.0,14.99550046184999,0.015,0.472,0.3051709345023968,0.16682906549760318
15.0,14.99550046184999,0.02,0.475,0.30845745206029423,0.16654254793970574
15.0,14.99550046184999,0.025,0.505,0.3117439696181916,0.19325603038180839
